2021-09-23 05:37:08,"b'RT @miladyliaa_: papa &amp; mama divorce since 2011 lagi, sampai sekarang tak kawin balik pun.\n\nbut my dad still pay for her needs, gave her &amp;\xe2\x80\xa6'"
2021-09-23 05:37:08,b'RT @romsaegoguma: #JIWON \xf0\x9f\x90\xb0 EDITED WALLPAPER/LOCKSCREEN  [xjiwonparkx IG post 2109022]\n\nFeel free to use/save! &lt;3 https://t.co/yKDYt3FWd1'
2021-09-23 05:37:08,"b'RT @josephine_anena: Muk gives you 7 days to answer your online exams questions but you spend 6 days interpreting the questions, \xf0\x9f\x98\x82'"
2021-09-23 05:37:08,"b""RT @wooyoberry: I KNOW YOU ARE TIRED OF SEEING THE 19 TOO SO LET'S CONTINUE STREAMING TOGETHER. WE ARE SO SO SO CLOSE TO 20M! REMEMBER, IN\xe2\x80\xa6"""
2021-09-23 05:37:08,b'LOVELY CONTENT\xf0\x9f\x94\xa5\nWant more subs for ONLYFANS promote it on our 5 million+ network. \xf0\x9f\xa4\xa9\nDirect Message Us\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\xa6 https://t.co/tuOgJfJJgl'
2021-09-23 05:37:08,b'@M0NOCH1LD have a safe flight back BTS!!! \xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x92\x9c'
2021-09-23 05:37:08,"b'We would love to see you at our Harvest Service next week. Lots of lovely reflections, prayers, hymns and a special\xe2\x80\xa6 https://t.co/nZg1XMHSqX'"
2021-09-23 05:37:08,"b'RT @gentlebjgiant: R100 each for 2 of my amazing followers this morning. Follow, switch on my notifications and retweet. Stay blessed forev\xe2\x80\xa6'"
2021-09-23 05:37:08,b'#JGUTop500\nA huge congratulations all the staff for coming on this position.'
2021-09-23 05:37:08,b'@N0EASYLIN0 no bc they\xe2\x80\x99ll be so sensitive ab the smallest things but say the meanest shit and u KNOWW they\xe2\x80\x99re reall\xe2\x80\xa6 https://t.co/Z79vQuZWKt'
2021-09-23 05:37:08,"b'RT @soompi: #Seohyun, #ShinDongYup, And #Boom To Host The 2021 The Fact Music Awards\nhttps://t.co/sr4BsVKjCr https://t.co/tsdiNbIvpn'"
2021-09-23 05:37:08,b'RT @koremoonrj: namjoon visits the museum and fell in love with an old korean painting of a handsome man in hanbok so much that he keeps co\xe2\x80\xa6'
2021-09-23 05:37:08,b'@loeytown Done'
2021-09-23 05:37:08,"b'RT @glossyillegirl: reply ""have a safe flight, @BTS_twt"" if you see this !! \xe2\x99\xa1'"
